score	content	date	label
4	"병원 예약시 편리하게 사용하고 있습니다. 다만 QR코드 화면에서 주민등록번호 13자리가 그대로 다 노출이 되어서요 ㅎㅎ 혹시 뒷번호는 ***로 나오게 할 수있을까요? 입력할때는 오히려 *******로 뜨는데 등록후 나오는 QR화면에서는 전체번호가 다 보여서요~ 그리고 ""건강피드 - 검진/접종"" 메뉴의 경우 국민건강보험의 예방접종관리 내역과 싱크가 되면 더 좋을듯 합니다..! 하나하나 작성하기가 어려워서요 ㅠ"	2023-05-16	0
5	예약하고가니 대기시간도 짧고 좋아요~^^	2020-08-18	0
5	접수번거로움 없이 예약할수 있어서 좋아요	2022-01-08	0
5	예약되서 오래 기다리지 않고 진료볼수있어서 좋아요	2022-07-16	0
4	병원대기자 수 잘 알려주셔서 환자 많은 병원 방문에 아주 유용해요	2020-07-25	0
5	간편하게 예약할 수 있어서 좋아요!!	2022-12-22	0
5	아플땐~ 어똑해 똑딱! 진짜 펀리한 어플중 하나 ㅎㅎㅎㅎ 다른 지역 놀러갔을때 급하게 병원 찾았던 적 있었는데 그때 친구가 똑딱으로 찾아줘서 깔아봐용! 광고모델 얼굴 아주 칭찬해♥ 똑딱 트위터분도 진짜 귀여우시고 좋아요~ 똑딱 앞으로도 희님과 함께해♥♥♥	2017-04-26	0
5	이런앱 없나 했는데, 유용하게 잘쓸게요^^	2015-02-02	0
5	진료를 빠르게 할수 있어 좋네요~!!	2022-10-04	0
5	성실하게답변도해주시구 , 간단하구예방법이 넘좋아요&gt;&lt;	2016-08-17	0
5	편하게 병원접수하고 기다리지 않아서 좋아요	2018-12-21	0
5	아이가 아플때 30분이라도 더하는 병원을 찾아줘서 너무 유용했습니다	2021-08-03	0
5	전국의 병원, 학원 갈 때 유용한 필수앱 세이업	2015-02-08	0
5	안기다리고 병원가도 되서 너무 좋아요!	2022-11-04	0
5	꼭  필요한 어플이에요 좋은 정보 감사해요	2015-02-05	0
5	아이가 셋 있는 엄마로써 넘나 고맙고 편리한 어플입니다. 더 많은 병원이 똑닥으로 접수 가능했음 좋겠어요.	2020-03-16	0
5	30분 경과되면 자동 접수 취소 빼고는 미리 접수되고 편리하네요~^^	2020-08-22	0
5	기다리지 않고 바로 접수하고 진료 볼수 있어 너무 좋았어요	2018-12-31	0
5	신생아라 미리 예약하고 갈 수 있어서 편하고 좋아요!	2023-02-08	0
5	이제 핸드폰으로 간편하게 이용할수있게되서 좋아요ㅋㅋ 후기도볼수있고 블로그 검색도 가능해서 이 어플 하나면 될 것 같아요!	2015-02-08	0
5	병원가서 접수하면 기본1시간인데 똑딱으로접수하고 대기인원보고 진료하니 넘좋아요 완전 강추입니다	2019-05-29	0
5	세이업같이 이렇게 자세하고 정확하게 알려주는 앱은 없는것같네요. 제가 학원정보구하면서 이앱저앱다들어가봣는데 세이업이 가장 좋은것 같아요. 세이업이 유료앱이라도 괜찮을만할 유용한앱입니다. 학원구하는 학생이나 새벽이나 급하게 병원갈대를 못찾으시는분께 강추해드려요^^	2015-02-05	0
5	편해서좋고 접수후 대기도 길지않아 너무 만족해요	2019-04-04	0
5	시간을 절약하는게 좋아요~~ 대기시간 마냥 기다리던게 너무나 악몽이였죠😂😂	2020-01-02	0
5	좋아요 아이가 병원에 있는 시간이 짧을수 있으니 좋아요	2019-12-27	0
5	좋아요 진짜 너무 좋아요! 예약가능한 병원들이 더 늘어났으면 좋겠어요 ㅠㅠ	2019-06-07	0
4	접종현황을 한눈에 볼 수 있어 좋아요	2020-03-30	0
5	사용하니 대기시간 줄고 너무 좋았어요. 많은 병원에 적용되었으면 좋겠어요^^	2019-11-16	0
5	주변에 있는지도 몰랐었던 더 가까운 병원 알게되었어요! 병원으로 바로 전화도 할 수있고 위치, 영업시간도 한눈에 볼 수 있어서 좋아요! 아플땐 어떻게? 똑.딱! 고마워요 똑닥👍	2017-04-24	0
5	정말 편리하네요 핸드폰으로 예약하고 시간 맞춰서 가면 딱 진료받고^^	2023-03-30	0
5	무작정 가서 기다릴 필요없이 편리한 병원이용	2023-07-03	0
5	병원 예약 앱 답지않게 분위기가 따뜻하고 사용법이 편리해서 좋아요	2019-08-13	0
5	예약이 되니 오래 안기다려도 되고 좋아요	2022-11-04	0
5	병원 가서 오래 대기하지 않고 집에서 예약접수하고 시간계산해서 출발하니까, 정말 편해요. 아주 유용하게 잘 쓰고 있습니다. ^^	2019-08-01	0
5	병원이용시 도움받을수 있는 전문앱이 생겼다니 아이디어가 참 좋은듯합니다. 게다가 의학지식까지 덤으로 얻을수 있다니.. 영아를 육아중인 저로서는 상당히 유용할듯하네요~ 고맙습니다~:)	2016-06-07	0
5	똑딱 덕분에 병원대기시간 줄어서 정말 좋아요~^^	2018-11-12	0
5	병원위치도알수도있고온라인강의와오프라인강의도있어이앱은편리한것같네요	2015-02-04	0
5	미리 접수가 가능하니 병원가기 편리해요	2020-03-11	0
5	공부관련된것도 알아볼수있고 내몸 건강관리도 할수있고 이벤트도 의외로 많아서 좋아요ㅎㅎ~	2015-02-06	0
5	기다리지 않아도 접수,예약이 가능하여 바로 진료 볼수 있고 매우 편리해요!모든 병원이 똑닥 했음 좋겠어요!	2019-12-06	0
5	정말 좋아요. 병원이 많이 썼으면 좋겠어요	2022-03-28	0
5	고민이 많았는데 좋은 병원 찾았어요 감사합니다!	2016-04-04	0
5	진짜 요새 병원 건강보험안되는 비실여쪽 치료많아 걱정했는데 어플로 할인받을수있다는거에 진짜 놀라웠어요! 앞으로 자주애용할거같고 또 쓰기도 편하고 혜택도 많아거 평생어플 찜이네요! 감사합니다^^	2015-02-04	0
5	기다리는게.일쑤였던 병원.. 예약하고 가니 금방이네요. 아주아주 편리합니다 .	2020-08-24	0
5	예전에는 딸아이만 사용했는데 이제 둘째 태어나서 6개월인데 똑닥없었우묜 큰일났죠.. 영유아검진 아예 못했을거에요... 똑닥이 있어서 영검 편하게 예약하고 일반진료볼때도 예약하고 유용한어플입니다!!	2022-07-05	0
5	똑닥으로 예약하니 병원에서 기다리는 시간없이 너무 편하고 좋아요ㅎㅎ	2018-11-28	0
5	집에서 기다리다 갈 수 있어서 좋아요	2023-07-07	0
5	병원 예약, 주말 이용가능 약국도 알려주고 남 편하고 좋아요	2022-07-21	0
5	병원 예약이 간편해서 좋아요. 아이들이 병원에서 기다리기 힘들어하는데 시간 맞춰 가면 기다리지 않고 바로 진료받을 수 있어요^-^	2019-12-13	0
5	예약 후 알림을 잘 보내줘서 유용하게 사용하고 있어요. 접종이나 검진 사항 체크도 되니 다른 앱을 동시에 사용하지 않아도 돼요.	2019-12-27	0
5	확실히 편하네요 시간적인 부분에서 마냥 기다리면 너무 지쳤는데 시간을 버리지않아 좋아요	2020-01-08	0
5	대기할 필요없이 예약하고 시간맞춰 가니 좋아요~~	2019-05-04	0
5	교육혜택과 의료혜택도 있어서 병원비와 수강료 같은건 크게 신경을 안써도 되고 위치까지 알려주며 어떤 곳인지 상세하게 알려주는 이미지들이 있어 정말 편리합니다. 감사드리고 수고하셨습니다	2015-02-08	0
5	아직은 수도권 중심이긴하지만 정말 유용한 어플이라고 생각합니다. 보기도 편하고요! 전국적으로 혜택을 받을 수 있도록 확산됐으면 좋겠어요^-^	2015-02-04	0
5	세이업앱 덕분에 병원도 저렴한가격에 다닐수있을거같아요 ㅜㅠ 여러정보나 학원비 할인같은것도 많은데 저는 특히 피부나 치아치료를 받아야해서 알아보고 있었거든요!원래 피부랑 치아가 돈이많이들잖아요...이런데에 올라와있으면 병원신뢰감도좀 생기는것 같고 조만간 병원다녀올려구요 ㅎㅎ 감사합니다!!	2015-02-09	0
4	아주 편리합니다 대기 안해도 되서 넘 좋음	2020-03-17	0
4	편리하고 좋은 어플이지만 느리고 오류도 잦아요..ㅠ	2022-08-01	0
5	병원가서 미리 기다리지 않아도 되고 넘 편리해요 너무너무 좋아요^^	2019-04-19	0
5	처음 사용해보았는데 너무 편리하고 간편하고 좋았어요	2019-05-17	0
5	접수됐다고알려주고순번된다고알려주고정말편하고좋아요	2019-06-07	0
5	편리성은 완전제일 어플이네요~~  완전 좋아요~어디 나가실때 필수 어플인듯☆	2015-02-08	0
5	좋아요~병원가는 길이 수월해졌어요^^	2019-04-15	0
5	미리 찾아보고 예약까지 할 수 있어서 시간도 아끼고 지도로 쉽게 찾아 갈 수 있어서 너무 좋아요  유용한 정보와 이벤트들도 볼 수 있네요!	2017-06-15	0
5	너무 좋아요 직장맘인데 위치도 알기쉽구요!	2020-05-19	0
5	정말유용한앱같아요! 대학생들필수품이라해야되나 ㅎ	2015-02-08	0
5	요즘 파라바이러스 때문에 대기가 길지만 똑딱 어플이 몇명 남았는지 알려줘서 유용하게 쓰고 있어요	2021-10-30	0
5	병원가기 너무 편해요 결제도 자동으로 되서 시간절약되고 너무좋아요 ~	2021-09-02	0
5	요즘 같은 시국에 병원예약을 어플로 예약 할 수 있어서 편리한것 같아요!	2021-10-12	0
5	병원갈 때 편해요. 대기시간도 짧아서 좋아요	2022-11-17	0
5	예약 및 대기순번 확인이 편해서 집에서 쉬다가 맞춰 갈수 있어 좋아요	2023-11-05	0
5	병원 안에서 가만히 있지않는 아이데리고 오래 기다리지 않아도 되니 좋아요~~	2020-09-09	0
5	편리하고 좋아요~열일하는 정부 홧팅!	2020-03-11	0
5	예약이 편리해서 좋아요 더 많은 병원이 똑딱을 이용해 사용 범위가 확대되면 좋겠습니다	2020-01-28	0
5	무료면 감사합니다~ 하고 쓰면 되는거지 생색내면서 불만은 더럽게 많네 ㅋㅋㅋ	2021-10-12	0
5	똑딱이로예약을하니시간도절약되고 또한원장님의친절하고 상세히알려주심에 아픈것이그냥치료되는것같아너무너무 감사합니다 치료도아픈것을 딱집어주시니 너무너무감사합니다	2023-07-11	0
4	내원 후 많이 기다리지 않아서 좋아요	2019-01-21	0
5	예약하고 간단하고 좋아요 감사합니다.	2022-10-26	0
5	직접 가지않고 예약을 할수있어서 좋아요.	2020-02-08	0
5	병원에서 오래안기다리고 집에서 기다렸다 맞춰서 가게되니 너무좋아요	2019-04-19	0
5	좋아요 접종정리하기도 편하고, 특히 예약기능 너무좋아요b	2020-03-20	0
5	병원 예약할 때 너무 편하고 좋아요! 만든 분 복 받으실 거예요^^	2019-03-21	0
4	쉬는날 문연 병원도 알수있고 예약접수까지 되니 애가셋인저로서는 매우 만족스럽습니다^^모든 병원이 이앱을 쓰면 좋겠네요^^	2019-05-05	0
4	좋아요 원하는 병원에 바로접수할수있고 그런데 너무빨리마감이...	2018-12-27	0
5	똑딱 좋아요 덕분에 대기시간도 줄어들고 굿	2020-03-04	0
5	병원예약할때복잡하지않고편리하게사용할수있어서너무좋아요	2020-07-19	0
5	정말 좋아요 예약안하고 가서 진료보다가 2시간기다림..어플로 예약하고 가면 편해요	2019-11-07	0
5	덕분에 병원을 편하게 이용할수있어서 너무 좋아요	2023-03-28	0
5	실시간 오픈한 병원 검색에 미리접수해서 대기시간 줄일수 있어서 좋아요.	2022-10-30	0
5	현장접수 대기보다 훨씬 수월하고 편하고 좋아요..	2022-09-01	0
5	돈도벌고 병원도 빠르게알아보는 1석2조 ㅋ	2015-02-05	0
4	아이 병원 다닐때 아주 유용하게 사용하고 있습니다.	2019-10-02	0
5	복지혜택도 빵빵하고 교육, 어학에 대한 유용한 정보도 제공되어 잘 사용하고 있어요! 스크랩 기능도 있어서 한 번 더 보고 싶은 내용을 손쉽게 다시 접할 수 있어서 좋아요! 친구들에게도 추천하고 있습니다~~~ 이런 어플 만들어주셔서 감사해욥!	2015-02-07	0
5	아기 소아과 예약할때 이용하는데 유용해요	2019-02-22	0
5	대기인원 알려주니 집에서 맞춰나가면 병원서 오래 안기다려도되서 넘 좋아요! 카톡로긴이라 편하구요👍👍	2020-01-21	0
5	오늘 처음 써 봤는데 병원가기전에 예약할 수 있어서 편리한 것 같아요.	2020-01-23	0
5	편하고 좋아요^^ 똑닥되는 병원이 더 많아졌으면 좋겠어요!	2023-08-14	0
5	좋아요 간호사분들이 친절히 대해주세요	2023-07-28	0
5	예약접수와 대기현황을 확인할수있어좋아요	2018-12-28	0
4	항상 대기가 많던 병원 대기 없이 편리하게 이용할 수 있어 좋습니다~~~^^	2019-10-21	0
5	소아과 기본 대기 2시간인데 똑닥덕분에 집에서 편히 쉬고 있다가 시간 맞춰 가게되니 편리하네요 모든 병원이 사용하는 그날까지..	2023-12-15	0
5	좋아요 기다리지않고 순번 맞춰서 진료보면 되니까 편합니다.	2022-11-04	0
5	앱팡이라는 돈버는앱으로 인해 알게되었는데 정말 편리하네요ㅎㅎ 엄마가 이런 앱은 어디서 찾았냐고 칭찬해주셨어욯핳ㅎ헿 이런 앱 개발해주셔서 감사합니다!	2015-02-08	0
5	병원에사람이 많으면 옮을까걱정되는데 똑딱이있으니 맞춰가면되서 걱정이줄었습니다 너무좋아요~	2023-01-02	0
5	집에서 있다가 순서보고 출발하니 병원안에서 대기할 필요가 없어지고 너무 좋습니다	2019-12-15	0
5	병원에 갈때 쉽게 예약을 할 수있어서 좋아요!	2023-04-13	0
5	병원에서 오래 안기다려도 되고 너무 편하고 좋아요	2018-12-18	0
5	도착했을때 사람이 많았으나 똑딱으로 예약하고 가는시간으로 대기시간 퉁~ 바로 진료 받아서 너무 좋았어요~	2019-12-03	0
5	편해요~^^ 병원에서 기다리지 않아서 좋아요	2019-02-26	0
5	미리 예약하고 실시간 예약자수 확인하며 시간맞춰 방문할 수 있어서 좋아요	2020-07-16	0
5	예방접종하려는데 빠르게알아볼수있어좋아요 예약도 빨리되구요	2021-10-21	0
4	환자 몰리는 병원 방문시 접수현황 확인 후 출발하면되서 편리하네요~	2019-01-27	0
5	오늘로 두번째인데 매우편하고 기다리지않아서 다음스케줄에 유용합니다	2019-11-30	0
5	당일 예약을 직접 가지 않고 이렇게 편하게 할 수 있다니 너무 좋네요	2023-06-21	0
5	예약하고가니 기다릴필요없이 바로진료보고 좋아요~~	2020-01-23	0
5	편하게 작은세상 스마트폰으로 교육용이나 의료용쯤을 간편하게 알아볼수잇어서 강추! 드립니다! 별이 5개밖에없어서 아쉽네요ㅋㅋ 10개넘게 주고싶습니다:) 그외로 여러가지 정보도 올라와서 정말 많은걸알수잇는 앱이 아닐까십네요ㅎㅎ 유용한 어플bb	2015-02-05	0
5	편리해요 기다림없이 진료되어서요~ 그러나 더 많은 병원이 참여했으면 좋겠어요	2022-11-01	0
5	진짜 편함. 레알 감사. 예약 시스템의 혁명임.	2020-02-21	0
5	세이업에서 이렇게 좋은 어플을 만들어주셔서 감사하구요~~~친구들에게도 널리 알리고싶습니다!세이업 화이팅ㅎㅎ	2015-02-04	0
5	예약이 되니 대기 시간을 줄일 수 있어서 좋아요	2024-02-05	0
5	세이업을 알게된건 페이스북을 통해서였어요~ 그런데 어플로까지  나오다니!ㅎㅎ유용한 정보를 더 손쉽게 알수 있게되었어요! ㅎㅎ	2015-02-12	0
5	아이들 병원갈때 사용하는데 너무 편리합니다ㅎㅎ	2021-01-21	0
5	대기시간 길어서 그게더 힘들었는데 접수하고 시간 맞춰가니 좋아요	2020-01-17	0
5	똑닥 너무 잘쓰고있어요:) 감사합니다!!!!	2022-10-25	0
5	세이업이드디어 앱으로 나오다니..ㅠ앱으로 나와서 정말 편하네요!! 감사합니다!!	2015-02-05	0
5	병원에서 장시간 대기하지 않아도 되니 편리합니다.	2019-12-30	0
5	빠른예약으로 아이접종을 바로 할수있었어요 김정은소아과 간호사님이 알려주셔서 유용하게 썼네요^^	2020-05-18	0
5	당일예약도돼고 좋아요~덕분에 안기다리고 바로 진료받았어요~	2022-10-07	0
5	집에서 쉽게예약할수있어좋아요 모든병원이 실시했으면좋겠네요~~	2019-12-21	0
5	병원 대기시간 없이 바로 진료 받아서 좋아요	2022-07-13	0
5	미리예약할수있어서편해요 아이데리고 힘들게 대기하지 않아도 되서 정말 좋아요~^^	2019-11-28	0
5	아주아주아주 유용한 어플이고 사용도 좋아요	2022-03-06	0
5	이렇게 편리한 앱이.. 치과도 얼른 많이 추가되면 좋겠어요	2022-05-26	0
5	아이 주로 가는 소아과 갈 때 사용하는데 오래 대기 하지 않아서 좋아요	2019-12-21	0
5	강원도 놀러왔다 병원가는건데 똑딱어플 사용한다고 해서 얼른 가입하고 접수하고 가는 중이네요~ 미리 접수할수 있어서 좋아요	2019-11-23	0
5	원하는 병원에 원하는 시간을 예약하고 갈수있어서 너무 편하구 좋아요~~ 대기시간도 나오구ㅎㅎ 아이 예방접종 할때마다 편하게 이용하고있어요~^^	2019-08-23	0
4	현장에서 기다리지 않아도 되니 너무 좋고 선생님들 근무시간도 알수있으니 너무 편한~ 감사히 잘쓰겠습니다!!^^	2019-03-02	0
5	예약 편리하고 좋아요 대기시간이 보여서 시간활용하기 편했어요	2019-05-01	0
5	타지역이든 현재살고 있는곳이든 병원찾기 좋겠어요~~~근데 믿고 이용가능한 병원인지..요즘 이상한곳들이 너무많다보니 한편으론 걱정이 되네요 ㅎㅎ 그리고 아쉬운건 충남쪽은 병원검색이 많지않네요~~~다른지역도 그런가요? 암튼 유용하게 잘이용할께요~~급할때도 병원찾기 수월하겠어요ㅎ	2017-02-03	0
5	아이데리고 병원에서 대기하는거 자체가 부담스러웠는데 예약이 핸드폰으로 쉽게되니 편리했어요	2018-11-26	0
5	좋아요 문진표작성도 할수있고 유용한 앱입니다.	2019-10-25	0
5	병원에 갈때 딱 좋은 어플인거 같네요!제가 또 몸이 좋지 않아서 병원 갈때가 많은데 어플을 통해서 혜택을 많이 받고 다닌거 같네요.할인도 많이 해주시고.주변 병원에 대한 신뢰도도 파악할수 있고.몸이 좋지 않은 저에게 필요한 앱이거 같아요.유용하게 잘 쓰고있어요.감사합니다!	2015-02-05	0
5	실시간으로 상황을 알려주니 편리하네요 추천합니다	2020-03-06	0
5	정말 좋아요. 앞으로 더 많이 활성화 됐으면 좋겠어요	2021-10-19	0
5	일하다가 똑딱으로 예약해놓고 잠깐 진료받으러 다녀오기 좋아요	2023-08-17	0
4	빠른진료가 가능해서 편리하다, 많은병원이 등록되어있으면좋겠다	2021-10-11	0
5	편하게 예약하고 카톡 안내까지 와서 좋아요	2018-12-17	0
5	정말 편리하고 좋아요 애기 있으면 필수입니다	2020-03-30	0
5	좋아요 기다리지않고 진료받을수 있어 👍 👍 👍 최고에요 요런앱 진짜 상줘야할듯 ㅎㅎㅎ	2022-12-07	0
5	아이 키우는 입장에서 너무 감사한 어플입니다 ^^	2023-05-14	0
5	우리나라처럼 편리한 나라도 없을꺼예요	2020-03-20	0
5	대기수 보고 가기때문에 너무 좋아요!!	2023-04-26	0
5	처음엔 이거쓰는 병원 불편했는데 (똑닥 모르고 그냥 방문했는데 대기인수 미어터지고 한참기다려서) 코로나 비대면진료볼때 너무 유용했습니다!!!	2022-03-24	0
5	모바일접수 좋아요~ 병원에서 안기다려도 되요	2017-04-13	0
5	밑에 리뷰를보니 믿을만한거같아 설치했고 저에게 필요한어플인것같아 좋네요 좋은어플만들어주셔서 감사해요	2015-02-04	0
5	병원은 많지만 불친절하거나 건성인 곳도 많아서좋은 병원 고르기 쉽지 않은데 병원 선택할때 유용하네여~~더불어 학원 등록시 혜택도 많아서 정말 좋은거 같아요!!	2015-02-05	0
5	가까운 곳에 있는 병원을 간편하게 찾을 수 있어서 편리하네요. 예약접수도 되니 좋고요.	2017-06-07	0
4	자주 가는 소아과 예약하니 알림도 오고 편리하네요	2019-03-18	0
5	너무좋은 똑딱 병원예약 편해서 너무좋아요	2018-12-03	0
5	대기 긴 소아과에 갈 때 미리 예약해두고 가니 대기시간이 훨씬 짧아져서 매우 만족합니다. 1월 1일 이후로 접수 후, 진료 대기순서가 카톡으로 안오고 앱에서만 확인할 수 있다고 하는데... 메뉴가 따로 없나요? 진료대기만 보이고 순서는 안나와서 불편하네요...	2020-01-02	0
5	접수하기 편하고 UI도 보기 쉽게 되어있어서 좋아요	2023-03-20	0
5	어플이생겨서 정말편리하고좋아요ㅎㅎ정리도잘되잇어서찾아보기도쉽습니다!!	2015-02-08	0
5	의사나 강사 정보뿐 아니라 다양한 혜택을 통해 딱 내가 원하는 병원과 학원을 찾을수있네요!! 우리 모두에게 필요한 정말 유용한 어플이네요! 꼭 다운받아서 사용해보시길 강추합니다!!	2015-02-04	0
4	미리접수할 수있고 대기번호를 알수있어 좋아요	2018-11-30	0
5	1시간은 기본으로 기다렸는데 30분만에 빠르게 진료완료~^^완죤 조으네요^^	2019-04-11	0
5	덕분에 병원 예약이 훨씬 수월해졌어요. 감사합니다😍	2020-02-05	0
5	가서 대기하기 너무 힘들었는데 너무 좋아요!	2019-09-07	0
5	편리한 시스탬은 환자를 위한 배려임에 Dr송님께 감사를 드립니다	2019-05-24	0
5	^^영유아 건강검진 표도 작성할 수 있어서 너무 편리하네요~ㅎㅎ	2020-02-07	0
5	문진표를 앱상에서 작성할수 있어 편하고 좋아요^^	2019-11-06	0
5	가서 몇시간 기달릴걸 시간 맞춰서 가니 너무 좋고 유료로 천원내도 전혀 아깝지 않은 어플	2023-10-24	0
5	추운날 집에서 똑딱으로 접수한 후에 시간맞춰 방문하면 너무 좋아요!	2020-01-18	0
5	대기시간 짧아서 좋아요. 다른 병원도 얼른 많이 도입하면 좋겠네요	2019-11-16	0
5	주말 같이 항상 사람 많은 날 똑닥으로 예약하고 집에서 대기하다가 시간 맞춰 가면 되니 너무 좋아요	2021-10-11	0
5	병원 예약하기 편하고 대기 순번을 미리알수있어서 유용했습니다 ㅎ	2021-11-06	0
5	대기 길지 않고 진행사항 알수있어 편리하네요	2019-07-14	0
5	깔끔하고 혜택이 많이잇어서 좋아요~~ 최고!	2015-02-06	0
5	미리접수할수있고 대기자몇명인지 알수있어서 좋아요.	2022-10-13	0
5	편리한어플덕에 병원에서 오랜시간 기다리지않아좋아요^^	2020-06-23	0
5	병원가기전 예약해놓으니 대기시간도 줄고 편리하네요^^	2020-05-28	0
5	제가피부가 약해서자주 아파요그러다보니 병원을자주찾죠 그런데! 정보를알려주는유용한 어플있다니세이업만세!!	2015-02-08	0
5	아기 아플때 예약하고 갈 수 있으니 좋아요	2022-03-06	0
5	기다리는 시간을 조절할수 있어서 편리^^	2023-01-08	0
5	만족합니다 병원 할인가 등등 정말 유용한 어플인것같습니다 처음에는 이게뭔가하고 깔았지만 보니깐 정말유용하네요 잘 애용하겠습니다 감사합니다 개발자님	2015-02-05	0
5	병원 대기자가 많을때 몇명 남았는지 한눈에 알수 있어서 좋아요	2022-10-13	0
5	기다리지않고 예약하고 바로 진료받을수있어서 편리해요	2019-10-23	0
5	편하게 미리예약하고 예약 현황을 볼수 있어 좋아요	2019-03-30	0
4	아직 많은병원이 등록되지 않아서 쫌 불편한것말고는 좋아요	2019-03-15	0
5	병원 갈때나 학원 알아볼때 정말 유용하게 쓸 수 있을 것 같아요. 내 주변 병원이나 학원 위치도 알 수 있고 쿠폰 할인도 받을 수 있으니 너무 좋네요. 이번에 치과 가서 쿠폰 제시하고 5%나 할인 받았고 영어 온라인 강좌 40%할인 쿠폰도 받았습니다 돈버는 기분~	2015-02-04	0
5	불편합이없도록 친절한 상담감사합니다 똑닥 병원 행복하세요	2022-10-07	0
5	너무 편하네요 대기하고 앉아있지않아도 되고 좋아요^^	2022-04-14	0
5	병원 찾는 네비와도 같은 앱이라니^^ 신세계네요~ 유용하고 아이키우는 엄마에게 꼭 필요한 앱~ 너무 잘 만드셨어요..	2016-11-02	0
5	사용도 편리하고 할인이 필요한 분야에 꼭 필요한 앱이네요~~^^★ 좋은얍 감사합니다!!	2015-02-02	0
5	아이들과 같이 가지 못할때 예약해서 아이 보낼 수 있어서 아주 편리하게 쓰고 있습니다.	2022-12-15	0
5	병원 예약이 훨씬 수월해져서 대기 시간이 짧아졌어요. 편리하게 이용중입니다.	2019-11-06	0
4	마스크를 구매하는데 아주힘이 됩니다 감사합니다	2020-03-23	0
5	당일진료에도시간별로 이용할수있어서좋아요~~!!	2020-08-05	0
5	사용도편하고 대기하지않아서 너무좋아요	2023-07-19	0
